transaction_id,source,target,amount_SAT
4610,026108b65afadffb84beaf39f42b3c846d76a3adb379406c70af813ba9809ec5fa,0296b2db342fcf87ea94d981757fdf4d3e545bd5cef4919f58b5d38dfdd73bf5c9,60000
4611,023b3602340a06b212f176487da497c181ce489daccd386220af9fb6b509fc2edc,03acb45f93c4d10c1df39ce3a303dcdf2c7e963b671a74ae8d5423b6bc6ef58639,60000
4612,030047cc676d1f248b05d6a9a2f01b35771aee63c6694f56f34586fd396a0470ae,02b1063ce4bd8e8d115e409a7c9092c7f37dcd0bb3d75adf6a71b4e11dad661ac4,60000
4613,033ec1ee1456976b151470b642c07ddcd13acb9ab1dfce744972f65ee670e5ddf2,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,60000
4614,034eee64a4b406e9f3a3b4eb4509712c340038a2cc71051f75098aa5fa68afe07e,021a7a31f03a9b49807eb18ef03046e264871a1d03cd4cb80d37265499d1b726b9,60000
4615,02598a18438bfa0cadeb3a159eea72100ce4bb98aa773f883ad38649278e48f108,037c0bb263a4fe95f0ed598b50cf51e5732a6bc1c48d1c81c5e89f2442939dffdd,60000
4616,02adceb768d21ddd425b048665d80aae2e6cd2d7e937a9a31e0fcbfefb3e62bd6b,028f4a60dd133875e8776d5ac36e87097cf59e6e3a1d74fcd14c900270dda57c06,60000
4617,020bcad3d703e7ab236b3ee7cee60b43e92a25c20fe5997a2637935ebba814a4fc,0351fabd839e93962826ab8eff7f86795b66b7295a2330773938d409a725aa8176,60000
4618,03f61ea0985a11b6060270245a7a84b273c502168bbeaa01fb5fa0889a61bf6850,0237fefbe8626bf888de0cad8c73630e32746a22a2c4faa91c1d9877a3826e1174,60000
4619,02aedd07134c6f67ebe1aba672f34a3bfb120ed5c84884ada6350a3c6bbf1de273,03d29a2fc370cf011a743d893de86ab9a920f2445539ea46db2186d9b95183f67c,60000
4620,02f2db91d9c63aeeff2b2661b5398e4146aeb2cdb10fa48e570a2c20a420072672,02b21ca992bf95e3f324302265ad86cec24f36166fd7afca44efa0809aaa8b25c5,60000
4621,03134f6d79996eed596535152035bebece13dd65460c4949cd507faceef156db96,0349b2e7791d7f3558fb3fd15920280bf431f6edae9c895d121782940009982958,60000
4622,0292f947fa33a527ecd6242e34af2c48327220d327817f0dd39318986619956bf0,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,60000
4623,024f4063dca1795870abc68edfb6e79f8cf5efe5ebcb14826f7fb7546288a09f2a,0200232177944d5e2ddf5b203843050dee40c4b7f343356499ed9aeb4eb154fd4e,60000
4624,03797f6e11559f4b2f664c870eb6162883cd273bb77c41359f5bbedf59c54b6947,025022f660d278b8d90415bdde1b385841b6caf179dc69569e4b55fd5aec70555f,60000
4625,0297a15200e0abb67f5665e738b6c816ef55efe7287397d8a7fd58b6ff0a6a2050,02729134d5ef3297717a8e53539442ba4d08da400c7381d0e9211f0b66c1e46601,60000
4626,027a1a4aa858f5329b4d695a7700ad6fe57b120dfad3f2b718dcfada0c9bdac87c,0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,60000
4627,02b1924408fdf1fd9608e1ae6d4dfe1f9cedc40eddbcbf13d993fd6d666f903524,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,60000
4628,0395aaee9bdab2d1145c44119bdeb7f88e7b9120dbd34367a0e9d7438b4f8dc282,029c4eb72f36e3c1eba98e48354867f67928cf1d41d261cf1ab75882ef8392faf5,60000
4629,0235a033e8a0e983c9f160c9b7d83ca76efec759e62d024a92c29a0bde55f0fe3b,03ac97bb80eb58cda780a3013014a038116b1f73a8b864e23ce12d880e5795021f,60000
4630,0398bcd043435da1272214a85c64349d03c4d3be31d45ef1bea82a5f0a1fb2b569,0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,60000
4631,02b9e72ac2efeda75777cf30b38d65e268f7d5a6817fd8f98d729611ac6e5d1d86,036eb9ec8fb14517208a5dd991ddd1356bdf1c97ae1e52fe6cc51070cc1bec15a3,60000
4632,035715b716b8d61b31992256194f119e1cd7f86b5a15f66ca4cc3798d341d6a99a,0339a3fb0e1d40503e38be50fbaad700ae730bea86bf81b8e2d1dc83d768ff467f,60000
4633,0390e2262a7c517ac608ae6465b0354e5fdbe89bc5dd020c52fa649948c0cc7ae7,02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,60000
4634,02c6565461bde32ab99c821e36f2a01bb7d201a9d752ce58b5f3c2e27533334007,023d49fd88692d4d1f366ee8ffa9dfe979c2266b036b440928e86cf3abe28d1894,60000
4635,039fd8e97a505cbea2014d7cdf50721a4f4de7b899ffe6422a152538ae8b9d1dbd,0230a5bca558e6741460c13dd34e636da28e52afd91cf93db87ed1b0392a7466eb,60000
4636,020f7c502e19ccb375d4abc689f2c1feb6816961d4a1e2dcfa8813f11c3bc9a5e1,02f7b2d2066450faea68d9760ad313297cf4c05cf7cf43c306925668717ba9ff46,60000
4637,03247f548316b1f29d6df47672695cdf911a4291a885137804f80a8c61a031b429,03960ba077f82264bf71fe07abb6f8557df0d30b96a35748a7699609387991f7e3,60000
4638,037667a61f11bdfd28a04c8c2031c388ff8cc52d00a87e62910bf03e1667312d64,03b6711eaede09a2769e93e1d693c25e307a66cf0bdd5b7d16b8f252553652ac69,60000
4639,0371eb7f5b6c0574abf2a795d6b268e2dfc59514d318c7a8fbac60eb84568b16c7,0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,60000
4640,034302c0cb92e766b46dd94c3b252f954ecdb4b0a39d64a5bc9a78d4ce73e0c51f,03928aac1c3d3926bba8017fe52c044fe61b957c96ee191e7712020e554d68dee3,60000
4641,02b60d3083ed39ef05c56f8b74fe0f8fb5209eaa78304b7aadc28cab2d3132d3a4,02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,60000
4642,02ddccb014a05fdd7d84a6b2563b2f80dc78c2d31cda59d13b10ee91baf0c08b1b,02e389d861acd9d6f5700c99c6c33dd4460d6f1e2f6ba89d1f4f36be85fc60f8d7,60000
4643,03bd500e461877cab0ee6e5377905e81ca7f63ca221de462c1eb0a51917aa92339,03955194c269f6edfad2ee3a70e13652290a88237469db6bcca9544da897d0f0c4,60000
4644,0339e4d70e4caec97b75b24b2298b5a5c2927b290b97aa2e04ad67cf43afe82bda,023ad453e0ab3767112427b654247bbdd337864532d38967485ab622d05f5d26db,60000
4645,02758d961750972030292701d85c90e332bc1b7d8db0e705df3f087d285f9caf06,03e691f81f08c56fa876cc4ef5c9e8b727bd682cf35605be25d48607a802526053,60000
4646,023f55bb54eb728f8376381d9b7523cf16e5549faada5b30683d3c2d373f2bbdd8,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,60000
4647,037d34f87c2e608908ecead8f7b8aa66c7c0ab7131184194588f232a516a3848f5,0309cb0b504a5e2e29430fc327ee499c6b9b9ac226f561bb9ab633d7992433545b,60000
4648,033d7e7054f29818f9eddc9b7960dea7aee7d58b23f36f10fb7103247c82e920cd,02dbd9298c0e87143276440838c4c3b6adfd183fd19c9181cf38a550c6ad216b51,60000
4649,026ca8415feb4c76122546a537c69dd4013a1c05c012b003a8eab27c2c2ade7e12,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,60000
4650,0361f31eacbad348290dbe180bc060da76e85cb48987d81da497904a633551093f,02e2d1b40f08d2ca704c7f62397eec42245cb394d4a07db695ac5348dd24a527bd,60000
4651,02e4e752b84cb7a195d22ef9c62cecd12c3e172f1eb2f2e2ff1d77bd3a53586bca,02e8a76fb4c5b126a8ce86d92aef50692ddd03408838106033d54dc137d15cf5e6,60000
4652,0259377d4fb643651eb8268b376e12a9e57e33e1f5003905202c1d5ea6e9e84fda,03e691f81f08c56fa876cc4ef5c9e8b727bd682cf35605be25d48607a802526053,60000
4653,025263f9c490c45fb85ef9d501448175631ac01364b2616968e3d02e8d3cba9f2b,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,60000
4654,02582458bd71d63f490c080bb2d125b170c69609a065bff9221fce4066bc666524,03da16040a7b89936d68cc31f5dd1384eb15c3661ab346c8a0b30310b9008f3310,60000
4655,0284ddcf436995a506e4d5508b2e2afa04dbc563b2c7d529191ad26ffd2ec0e141,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,60000
4656,0280c67220ef7e37723781620ddbf76ffb3f649f871008c539e1e414cc7b7135d7,02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,60000
4657,022f35112acb0403b71aee5941f1d4c61b56d9cdaeaad9d2204ef9e3cd2422a31b,03055d3f08f9bf7725dc0644192f045e3466995db33c7464b0e32fb3542d866b87,60000
4658,035464476dd2cdb0f86b9b70e1944c0111a704c944554b371a3c9121cfbca481af,03754d2c11c52cb7dd9883b4035b80d5faee804f2ad9265747383abf38b509fc9b,60000
4659,02db0c34b346097ab41e4565e34a47ba1833ee1b82c02766e6a2b002ef3af033dc,03dede0f78222f8d19070df6746ee7a538a9572698cd390dc3ade8d6709b0a999e,60000
4660,035d6f5b496f0a8bd3a05fb40b8bf7423afed11a8f2671a1980f6911b1be1685eb,0364ad9d53f12f89937e59af0641ba9d724ea05de159e91f3ef825bc8acb3f7d30,60000
4661,02b2cb1471629b6a8a50a3eac0ca85612cead2bcd4a50d430e787ee46c1a5c4523,030f5bd59457dba436dfdebceebcc3206ac8dfcd40bb1a616942253c3fcc5be174,60000
4662,036eee6ec76462057c799c4ae5a549f1776fe901e8ebfa86787dbf8d2fa17f7da2,0372bd00e7c43efd583623d8fa688141b91e00d0ad65b29b630bf7188804da50aa,60000
4663,020d01b5c15c94dc84eb3bf0402f41b073423624a2df35c88ee2cd6c8b4b29e838,026f2f961ea45fe90681963f0de0053a642c3b42a2ec8116fb2a0303a17d134ff4,60000
4664,02818afbc3340153001af019c8dd69a559ec8764be1d57b49d98c2eb34d07f87f0,035f4278d12e27f3411829bda3086b51141324e5c6b217fb56fbe780b408015a05,60000
4665,02832873cd14b3565e96247a7288ea9e69a4485d4a439f09f0d819aab128c6eb3e,03055d3f08f9bf7725dc0644192f045e3466995db33c7464b0e32fb3542d866b87,60000
4666,03505eaada35f8f7b0840d5fb81044190cff8ebf1f562c015630e76da4bf8c669f,02dbd9298c0e87143276440838c4c3b6adfd183fd19c9181cf38a550c6ad216b51,60000
4667,021b30fa2c746bf163d5aeaae254acb7da65d5b1cd639a73a08f50f23242d785a2,035c697b6d54def4f032babee710528ce124d931956ce6e6ad3c569621db4bef71,60000
4668,02e69e492560556fd296827eb85816de877d487ea107e68660c82146c966ca52b4,0327e4fb85f00c4deeacf19ffa1c710f1d30ff0a03f72b8e0ea81f07b2b73e16ed,60000
4669,03a800d2a70d1ccbe1e214e84dfcea802d5fa70adc6c3c84c946804fcda57139dc,0348edf81566fd6c44f596cc841e86704c777ed5c0a7edb7c6ef11329c1fa19567,60000
4670,035ba193b53deb74445ddc60b6704125b66af96ead431561e83d3b7012194ca71d,02efe2a9d592662dcb419b0e49e8775ac9989c4020d43ca967dae4104999909e1b,60000
4671,0267a13582274ad9b725df10795a45873f829da5b97df571b530ba7d05d265999d,029b3d3497db86eb682f81493856d11622cac3b9bef21391c9ddfd366f9829061f,60000
4672,02c376e54ff08c4ab3c94e9a5cebdef2c367d29a428b9f9bd3427b7708451532fc,025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,60000
4673,02c3ce96ca5006e06e0513f46c1e964cfa5a2cb1a765c74799c6d88535d81ca4d5,02c0f70de607e7b2db5e885be0492aa7e2c92828ad66ff8ef21f42661bd5ae7961,60000
4674,02a58e1ea8648078559e701ec0d3c314fc6d799163cef403ca0fb09206fcd65c11,02fb79c3a9121d85b126687bd111eaebf21aaaaa5cbf232e2b6c3bdf8803f40182,60000
4675,03faa22d5c2ca552578d5aa26693ecbe649ef32c964327a6bc53fb46b9e55f6e1c,030cd27a8836494326db99616007a43397f0f01587bbc10521719a8864c29a0874,60000
4676,031e868b6eacbbde6a60c6719b6844436dd24a6d2b78ced6fa713f8bcaa2fa74ad,032470ad49f32eeffdae38af4689cbc7581e1ffd8b98cc533d1e40c27428ec17d7,60000
4677,0316b2e8a37ab8686b1378fd5cce231490d091de53b0e7bb5c3f62833cfef4e798,03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,60000
4678,02d3f41e090bd5b52eed0a9288705b248eb27afe995f02840cb8e7a2abc72580e2,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,60000
4679,032d1c3868b54e524b50c7e906b10ebec5cca39eff580d9836786580cafbea234a,02b8c29e92f4842d06c5f6a5e8c53be29f5a6cf4bfd3c4d57d12aae3b0f2d9e10c,60000
4680,02c54d97fb1dbad8419862dc757c0e76c9bb00bcc6784ad82f3c43be1fd482a106,03594dad945f9ca679b990fac8a295436eca211222fad5660b458d88d7c0b7ca5c,60000
4681,0212a37c242e693e8d2ecdcfe748aa98b3aa2f59a9f2c4e73215e2cd37ba1f068b,027f2df4599c58417ada69e79850e28aff63e504dc5e1b57619fe203e7e7545da2,60000
4682,036141acc2aa4fa2b38b6a46f86a8205d51835d137a1d601b3b80f9c4f63888a4f,02ce54736449b47e72dcc4c9f13c6329cd1c90791da8148a8d255c7470940c3a93,60000
4683,025a5eb27f89535ada9826b876e60a8176ae1c3bc2bb6a66b23bcd005c7043d41a,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,60000
4684,0319117eb1ed3b90b7be6ca2e309afc61dff987154d8aa50a421fec0be51aa2b15,02cec760c28ab2dabb4f593ef70cca13392222bac0a6774e8b248613a117f14312,60000
4685,02a476d4a2a25cf6c1c71f8713acf796f429db4d00ad6a6612d798447d66b06f62,034791521210914420965f5a43d1b392fe0ce829e3a0ef06d08acc5bbb0c69abba,60000
4686,024e4e0882db23d02d96048ee8e134dbedf8626c625d0f2e6526625850059af903,025f1458d1ca75cb46b289b033a9c520f88d66aa54c2034c95070be76d2def3021,60000
4687,0340b653229b2d2e8a27cddf2ba243449ceafb9c09822d12105f6652e819697331,02bd18ea8b8a407cc21f7e64ce1dedf3bc1e9977985904b5ede276c65efdc808b8,60000
4688,03394e5aec86daefdc6e376113ca6f9fb95c14397b8e83d0cdba7aaad1e5d8dea5,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,60000
4689,03c5b112a4baf60c53caa69f68fedaa49eec34fd9125a6f3dd45b4bf54f14c2597,02cbc036f85c74f26edf19f5a8513a96d162282ab68aa62cee47439a553519ddd5,60000
4690,03f293d12737736d6aed764167f6a815811c225f21f9fd94610b00f44afc9f776f,02de5965c0de62f0a3a6464b7c1848510661d43df96caba5e868ed7520cc3fa437,60000
4691,03d80a17202c3c758d77535eadcc3b31bc9e8ee4bfacdd02840b3e76ce965587c4,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,60000
4692,031ffccb06e708c1f717dcedb726048b7358a5ed0b4107738e3a75b7d7ec99e182,02875ac2c27835990ef62e5755c34264b2c39f51a41525adc5e52a7f94b3a19f8b,60000
4693,033f6152ad78709985dc9bf7fbbddf2ea0255dd60c97205bb1dcec2db4185baa1a,02aac548b877279c30f3abbb7301de93096e3b87144fc484dc3409bb0d6bd566b1,60000
4694,03ca2fa2322c84c5ca713a2e999b970a6bc357cc119d0a16eab211417932f54654,0299797daa21faa6e4151517b286c41d4c7a8cb21fbfba59ca3bcd21a9f8392bd4,60000
4695,02475c936a25824f10674f317a13aafabe479e767e40a9842d54466ae8a6da2092,022f3bfa1de8491bad95ea018b17d47efbfe713cd2da59ad5fc380198612b8954a,60000
4696,0297800d33f926785ce500f7efbb4ecd96a5979c3fdbb7ad73bd596efc6b63d70d,025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,60000
4697,021081c4f35e3d8ed819bbd10fddb2fc4d39842b32e8bccd9192535740a574a461,03a93b87bf9f052b8e862d51ebbac4ce5e97b5f4137563cd5128548d7f5978dda9,60000
4698,022998d05f01579f5e602bbec340dccd1e3678e1409dff491b0cdd05a0464ebea5,02d79f4730d64e588bdd0c3c3dcf1ca888b04ea2ff5634b744bf1151049f3ec06c,60000
4699,025120a2135db54012e7f59f279924029cb7c81726c9ce78202e3945dad6ae7592,0230a5bca558e6741460c13dd34e636da28e52afd91cf93db87ed1b0392a7466eb,60000
4700,03adc3f09284c67bc208630cee3af49176a93255804f99d3af8dc7d89611c89d31,03b465d6fcd7305c9fbfac523ec6c4a179756ad03e0400ed220ee303161bedbbf4,60000
4701,02ce8aa0a4e5e35743fed18ade6b89212f9f896ce9e7e6e140cb2c6266aede4e89,022812f0e94549f4543c8f796b4c21f942fbbe82538a6947082560084f1c2626d1,60000
4702,03c445275ee7d79ee5778ca2ac81b7c4d84aed7ee04629e8d8f35434b3c21e2da8,03e691f81f08c56fa876cc4ef5c9e8b727bd682cf35605be25d48607a802526053,60000
4703,030625821d982c41b4af6e2ec12270089bdbed681e631fa5277ad82ef8cb3dea0a,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,60000
4704,02e351dd3323dc3dc16449614606161dbb9c7a877351b3ee536847a10c11314cb8,0355e9314264dae0efff09236ae5660be6d0a79c39650f8d6db58edef6f48a2a89,60000
4705,03433dadd3bad0c00c0a50504eb8b4938f6689e9d48e60feddf78256effa20d68c,0229e0e933386fa773f065ebae1ce25b580b5a2cd4547e2919895a5b7619d6e098,60000
4706,03b9de7a7d7e8a474b859a59e314cf2a143ae9c569ce78c46289b3ad16cb8c03f9,021a7a31f03a9b49807eb18ef03046e264871a1d03cd4cb80d37265499d1b726b9,60000
4707,0315094d78b565336b267c07bafdda2c82e53fd0f1d0a7fa520cd27ef7c5afcccc,03e691f81f08c56fa876cc4ef5c9e8b727bd682cf35605be25d48607a802526053,60000
4708,028ea2f99551386f62252b096abe5cbd4fc71627b9a6465765c46d3f6aa00cd37d,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,60000
4709,0260b5b96ba23a3b88003d0fba1a7c11aa602ed6a0bb2d76861a843601ac12b572,03a93b87bf9f052b8e862d51ebbac4ce5e97b5f4137563cd5128548d7f5978dda9,60000
4710,03e9cbcd46bd7de2a1559777e7f0c6681522a9b1821b994923da748e06b796cab0,03ad5c12dd01d44981b9946575fa79918c9a6d7b3ad4678172d9fea254d4a1aafb,60000
4711,027b39e979316cdc3aae4daf16a412befb2b322c1929f2fd58e19485c2e7689241,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,60000
4712,03ef847c421f54c2c82d376416b87f9168cb841c91216b0d2b0b0f93adacb979b8,0388e0278a212284bcaf7c987b873e8c30837e13f7e4e815ba67c0a470c0e92adb,60000
4713,026d692db4c19b1cad27db4355057d82aee88b1d3babf87957318be0eda00bb054,035352d5960c7f86263e079f29707144088709332e781246b306370ca7e0a64183,60000
4714,02c3b0963276dc5f031a9147c3df203d6a03e194aa2934a821fa7709adc926263a,02d6a4c09fdf624fa47ecb7b17e3138c43ec26318cb40c4a2b780d059dd713d748,60000
4715,032dbc51922b018ede1b165a9edf462c93fe0ba3e7243e8fc6d7f0604bc6a9b045,02e4971e61a3f55718ae31e2eed19aaf2e32caf3eb5ef5ff03e01aa3ada8907e78,60000
4716,03114576a6a289d52510883555bbe5078994cc068977de0a685c1cf6bb8705e94f,03037dc08e9ac63b82581f79b662a4d0ceca8a8ca162b1af3551595b8f2d97b70a,60000
4717,0290e5a2bdff2ebb4d8d353b9c0c7ae361c3b75adeed02275240ac183fdf6c179f,02a1d2856be336a58af08989aea0d8c41e072ccc392c46f8ce0e6e069f002035f3,60000
4718,0353d449135b82fe7dba7b78d384fe306c6ddfa6c528111d52f54703a41e9e598d,025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,60000
4719,0337d0e54842d8fbd3bf5a2d3d992b300a144c360b17e154b5f07605a6cff00a5a,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,60000
4720,02279207a1e4ecfec9e528469273652629e5c54c8bed70a347f47ba663d53c6922,028f4a60dd133875e8776d5ac36e87097cf59e6e3a1d74fcd14c900270dda57c06,60000
4721,021b88b6d67e493fafaa16eba18d7aa3aab322086d2c7f66510055e6ce2511962c,02bb10aaa77a95a358cebb2d112c4de00e47c08f56e89b1acb4487ddd44cc98d6d,60000
4722,028d4294f6a3fabf5a7c407d31e55092e53a0e99616dc0233c3ecf0544caa71998,03d29a2fc370cf011a743d893de86ab9a920f2445539ea46db2186d9b95183f67c,60000
4723,02a8ecd5eddc7e2b0a34c9bfdff8c5e1e767e1e8e987d87516c43bd16de89a8cec,03d0087b718ce9259b36485995094a2065a378135925f9a71a5daf2500300fe662,60000
4724,03b0af82051c5f19e745832ee00779dd8c08c816b45df6c79a77265b4e988db4a1,03a46be38d068c2bc5af3fc13da840790ed5643f3d6d27e5e34d67ed2aec16ce67,60000
4725,03301e633b25d769377bf75ce6b6ed2ec570270bc06c8c02bf33c5bd2aa47da098,0237fefbe8626bf888de0cad8c73630e32746a22a2c4faa91c1d9877a3826e1174,60000
4726,03f52807f4d3f64165c2b1b2ebf5097cfed7c93c763bfdf3dce021b49bbcb25a6e,03b465d6fcd7305c9fbfac523ec6c4a179756ad03e0400ed220ee303161bedbbf4,60000
4727,03c427b8084a6d6eff87c757dfaf8103490a05ce021b59c15b8d8499aea623addb,03679ad15ee73c50d34909c57d37e746bc157f2ab303dd1cff198e07e54b3ff551,60000
4728,03dfe49f96ef843a3683723a4fe0f0c6232afceb3c73dfa20dea661ed37ce3848d,0351fabd839e93962826ab8eff7f86795b66b7295a2330773938d409a725aa8176,60000
4729,0271616961c437894e718627e702469629ac66f6ed3ff8cd1e3e0a73371765fbe6,0396fa841d73a10e8674665c19f05da85bc77fbe6b4fd5b4bdc6d9f3d0d1aa9193,60000
4730,03e4a5b7bc1dbc7824cb5293be8d20171e1a28ebe249df5ae14a870d853b43b732,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,60000
4731,03cd9c72aee08819674f0891b7a059b30021491c4d4481a97da71112888274b230,03d29a2fc370cf011a743d893de86ab9a920f2445539ea46db2186d9b95183f67c,60000
4732,0242c1650f320c43f3600ebf3b5fcaf566760fcd421f35b68fd1e39a31b29ef540,02bfe975eb18b29455ee6d5c3a2dc6c8097cb4d9a38fb440ded1e464b33ccc9f60,60000
4733,03c7f7ab8d129e442506b088d5a2eaf986c6bd1142243f193a57359bd48548b213,0230a5bca558e6741460c13dd34e636da28e52afd91cf93db87ed1b0392a7466eb,60000
4734,020f5ec11bd12c4be776722b9e9b60698179a3478f8146595953b7da76b39c269d,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,60000
4735,024782abc1c13802508f4c7b2c2c8b1f5ebc2b596bee0b2ff338c382e7ca28df77,0299797daa21faa6e4151517b286c41d4c7a8cb21fbfba59ca3bcd21a9f8392bd4,60000
4736,0334621f8aadf2f742793c2e362001268cd704ef1fd6559e452db06a7fbd61df4b,036ff8f2a910f531295d695211a0600ee6d527ea58359f81ceadf44b658c7c476e,60000
4737,03c9fd56308a54afaeae4c8f8d13ea4e7f7171c854a00322657cc474bd6c4dfd58,02c8d60f7b374fd20e8fcb6e31eac30a338f11cf6c0075cad0307b5311f5b9ab28,60000
4738,031332146e9e19d873d3fcafc47b80a2d4c34afa3b164e404f3ef2b8d0beeff544,038349b40e8bf7f3948e33c981634507ffcbe66b17febcb2d5d19f9b86b3dd3e5e,60000
4739,02e440f78d01b317eaeae52e5af6fc501381b8867069c5a9ebaae293bd5ce3fa2a,03d9985f96f51e14bd6c12c54f756ce417cc168a92f8c38903ddb303ab8cdc572a,60000
4740,03918331d93a87c76198e0819480076335a36fa8631e1d01afdf196d70b04c058b,026664d18366329c29deb610bb7a58b8f918be783aecc66dc9a88dbcc4ebcc090d,60000
4741,022b0066ab3c5b74d805c54776fa91152c0073f4e199b43403087cda2c1e968d8e,023db50a7982bb680f84db0dadaedca509f02d7ff5b39c0ad37bfdb1f074a88aa4,60000
4742,02bb94012f703d9311016f65bf98c5007afdcbdb12824d6c20bb7941a6a8452ac3,02729134d5ef3297717a8e53539442ba4d08da400c7381d0e9211f0b66c1e46601,60000
4743,0396361c74640eca3afe8a48e2c5c0ff4a9adac24091d42c665852a29e7b7ddd79,020d6eee7921a74926f4da7edc0de8d069fd69dd5e365ee2f9c18661840bc75dc9,60000
4744,0320019fedd8f1eb23043b66d7aa015cf9e03576308cf0334db94f829d89f6eb89,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,60000
4745,0251db3528609a69cd45a9aefd13f1e38bf70a69dab9bf2e4c86254a8b1c5c46fa,03d28ac32e13a26bc2bc4c2e24adde07d8db2c27557de8047767e41537304bc64d,60000
4746,02f51d157519ac6ec86595822ee529af53416fc4f8ba7fb8179407dcd91eaafa9a,0237fefbe8626bf888de0cad8c73630e32746a22a2c4faa91c1d9877a3826e1174,60000
4747,030e7d77f4012c809e4bcd0701e7d50b3a0869679f328e325e222ae56acabc74b2,0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,60000
4748,02a2b818848c448c3cbd35f2d951971ea69ce3945b02779be991e0d3ea14b56171,02e31746bc16074e5612d129a41f54a33a041b116d3974d929c5fec7106224049c,60000
4749,02632dc2ec5103a3bc5b5e96436b6c1d220337abe40b9052c5130c7eaa1d41e850,02781eea980239c1da03ebde8c664a80de5c1c6bdad61395016c0aa9ad606b5095,60000
4750,02824073f7709ad71df20f6da250d66b8f603d95794d9866d3134de26154469683,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,60000
4751,03b4e3fbd5a9bf94c1707de5bfafc4534ed9cda889766fa7aaef3c6e529d18a37c,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,60000
4752,03f61ea0985a11b6060270245a7a84b273c502168bbeaa01fb5fa0889a61bf6850,0251184cbbfe8160fd04bca87257013f52e7f9f5e31bdfc833c281a21d8eaa02cb,60000
4753,020e40859c4e3190b7d57591523aba3c0215df263f5d427f64f1e0ed78a6fd9f9d,035b710d2c8d25993ddcbe031c0fee5434d5e6fb7a6ed5d438404daa99199537b8,60000
4754,02283e24a4d439a5ebf6d9200ec830a64c196e20d32706c459690f692ee98204e4,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,60000
4755,021f0edfc61d4014a7cd9fe5e4b087a153215c68a382b26b7c33eff439716fcd04,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,60000
4756,021534377965bd666562ddb42f0d3e08d9ffb195f6329e37d6539f9fde34b4ff75,0309cb0b504a5e2e29430fc327ee499c6b9b9ac226f561bb9ab633d7992433545b,60000
4757,0387d57be12709c8745bc35ac3dfc22611a944a12bcc1fe49a55d7c9bafea335f9,03a87ef6c14b9965007c97b61a1d2906b02d493c7e37259c9a23bae3f860f3a96f,60000
4758,0284a1e2bcd08ad7e204fdd67bdf1e18c711cf225182fa52e60623c189c2393a45,03d28ac32e13a26bc2bc4c2e24adde07d8db2c27557de8047767e41537304bc64d,60000
